ID,NAME,SLUG,COUNTRY,COUNTRY-SLUG,LAT,LON
2xmTMRbXAPdHYvk7eCf8PV,"Separation Point, Australia",separation-point-australia,Australia,australia,-28.7913,114.5974
2wyTpeIySPOBFnSByDrTdm,"Tasmania / Friendly Beaches, Australia",tasmania-friendly-beaches-australia,Australia,australia,-42.0237,148.2831
2WiRYNPG08pA4sHXLgeWbX,"Kite Island, Australia",kite-island-australia,Australia,australia,-27.9273,153.4141
2vZgSC59qFXcR0inrLszat,"The Spit Lagoon, Australia",the-spit-lagoon-australia,Australia,australia,-27.949,153.4225
2Vf0MHzbKiWGMB6ETuzPfP,"Trigg, Australia",trigg-australia,Australia,australia,-31.8773,115.7517
2uSyR5nshWmcnaddRHjdOC,"Currumbin Creek, Australia",currumbin-creek-australia,Australia,australia,-28.1265,153.4845
2TTYSI9XY7VJSiKwS9U9iF,"Seven Mile Beach, Australia",seven-mile-beach-australia,Australia,australia,-34.8508,150.7504
2SQNfub7aR52EgZzgcZwet,"Rame Head, Australia",rame-head-australia,Australia,australia,-35.0477,116.8834
2s5o2nc5kaieiIZ19rkAZe,"Dunsborough, Australia",dunsborough-australia,Australia,australia,-33.6148,115.1126
2RdDx13Ks9SIKBoiD2wpq1,"Augusta Rivermouth, Australia",augusta-rivermouth-australia,Australia,australia,-34.3207,115.1813
2Q5onQvUtAtpG0uvTDxtUR,"Kirra, Australia",kirra-australia,Australia,australia,-28.1658,153.5281
2pWUUh1gzjkdVdliXQUG7U,"Duranbah, Australia",duranbah-australia,Australia,australia,-28.1672,153.5517
2NiQAOdtRPLEvXHJpQCKtX,"Caloundra Rivermouth, Australia",caloundra-rivermouth-australia,Australia,australia,-26.8135,153.1282
2LeWMMmH4CNW4OJhWFzDQX,"Denham, Australia",denham-australia,Australia,australia,-25.9273,113.5315
2LdtNgoppzd0AekzeOerLg,"Birubi Point, Australia",birubi-point-australia,Australia,australia,-32.7825,152.0709
2JoMOUaIvtAVcJWOVvdLry,"Elliston, Australia",elliston-australia,Australia,australia,-33.6448,134.8863
2jF3GVdFONVkacscgtSr4m,"Observatory Beach, Australia",observatory-beach-australia,Australia,australia,-33.9017,121.7794
2HpIb0ecPo9tMOCj0wnG9u,"Busselton, Australia",busselton-australia,Australia,australia,-33.6471,115.337
2GOiBJ3T0VQhm9Riw7vpgh,"Pallaranda Beach, Australia",pallaranda-beach-australia,Australia,australia,-19.2002,146.7745
2G8YpEK6CF1Uk6k6fzETWn,"Caves Beach, Australia",caves-beach-australia,Australia,australia,-33.1033,151.6513
2FcOX31wG77ySvChrf9OEo,"Lake Conjola, Australia",lake-conjola-australia,Australia,australia,-35.2696,150.5054
2FArcj0p3c4NbS9SZZtpkZ,"Stone Island, Australia",stone-island-australia,Australia,australia,-20.0363,148.2787
2egg3yNlewZWOWZneJGnv1,"Fingal Bay, Australia",fingal-bay-australia,Australia,australia,-32.7396,152.1842
2AXgOu1rszmglHWkZd0k0d,"Wellington Point, Australia",wellington-point-australia,Australia,australia,-27.4651,153.24
2ajIJ0KiPj2w1Qy07Qdztk,"Sandgate Beach, Australia",sandgate-beach-australia,Australia,australia,-27.3142,153.0701
2AiieKU4QnCETW6B31V9gW,"Tasmania / Coles Bay, Australia",tasmania-coles-bay-australia,Australia,australia,-42.12,148.2816
2A7kDLs2Vfv9ijjXh6mxMC,"Tasmania / East Beach, Australia",tasmania-east-beach-australia,Australia,australia,-41.0631,146.8059
27eqwk3KQO5ZQ2eDXpUiGl,"Hervey Bay / Tooan Tooan Creek Mouth, Australia",hervey-bay-tooan-tooan-creek-mouth-australia,Australia,australia,-25.2809,152.8467
24z8byzqyY4sCvuCS6tSzM,"Margaret River Rivermouth, Australia",margaret-river-rivermouth-australia,Australia,australia,-33.9701,114.9857
24wcfTV4v1wav8hfAhTuRG,"Pinaroo Point, Australia",pinaroo-point-australia,Australia,australia,-31.8059,115.728
21FDH0KtcwGbcqDkEms5Jj,"Bandy Creek, Australia",bandy-creek-australia,Australia,australia,-33.835,121.9289
1ZoEwRoyL91P8Z6a8q5mC7,"Mandalay Beach, Australia",mandalay-beach-australia,Australia,australia,-35.0049,116.5342
1Z36N4yzoBShPet5DYruce,"Leschenaut Estuary / Australind, Australia",leschenaut-estuary-australind-australia,Australia,australia,-33.2776,115.7128
1uEoCMZpO0v59LIIkNkvy0,"Dingo Beach, Australia",dingo-beach-australia,Australia,australia,-20.0891,148.4966
1TW1K2yacJCVRwsmrgWjLj,"Double Island, Australia",double-island-australia,Australia,australia,-16.7256,145.6836
1tjpQtKbwWdSQetYjXh9tg,"Anglers Esplanade, Australia",anglers-esplanade-australia,Australia,australia,-27.9176,153.4077
1sy1r5RckaK8VjaWurjC1u,"Lake George, Australia",lake-george-australia,Australia,australia,-37.3995,139.993
1suiuEhFHtX1D4P1KFAsYG,"Nanga, Australia",nanga-australia,Australia,australia,-26.2555,113.803
1sKD7kRTyPsKYr2wQiLioV,"Tasmania / Trial Harbour, Australia",tasmania-trial-harbour-australia,Australia,australia,-41.9314,145.1742
1rXhrpKBtUBOPa6Cc4qQyk,"Elliot Heads, Australia",elliot-heads-australia,Australia,australia,-24.9224,152.4903
1R5WWvCpfEqdedJHeIObx2,"Cotton Tree, Australia",cotton-tree-australia,Australia,australia,-26.6515,153.1026
1R4XZiI8s522Mmt2rilIvo,"Whyalla, Australia",whyalla-australia,Australia,australia,-33.0436,137.5781
1qLjX9LMdyDcm2Rg4fGCaP,"Anderson Inlet, Australia",anderson-inlet-australia,Australia,australia,-38.6452,145.7227
1qcp5jDULzKILMNJGOaGs5,"Green Head, Australia",green-head-australia,Australia,australia,-30.06,114.9658
1oYJSyKs1es28doASK8GPq,"Lake Macquarie / Squid's Ink, Australia",lake-macquarie-squid-s-ink-australia,Australia,australia,-33.0467,151.6548
1o2TACbMYZ1wXVNmKD2G52,"Double Island Point, Australia",double-island-point-australia,Australia,australia,-25.9436,153.1808
1nK6U8JqabQWSnBsDeIPGw,"Tasmania / Hazards Beach, Australia",tasmania-hazards-beach-australia,Australia,australia,-42.1743,148.2791
1M6fVQOVvE4nL3ypkRwGFP,"Bluff Reef, Australia",bluff-reef-australia,Australia,australia,-41.0064,144.609
1IkaYYm79C743g2VmwRWvC,"Anglesea, Australia",anglesea-australia,Australia,australia,-38.4136,144.1933
1hx8GeWimLa07Wm3Th2daJ,"Blacksmiths Beach, Australia",blacksmiths-beach-australia,Australia,australia,-33.0827,151.6593
1guNY3l3LL4RIUfzUnYQSt,"Big Lagoon, Australia",big-lagoon-australia,Australia,australia,-25.7749,113.4757
1gsm5Yyiy2xa5Iaqei33Tw,"Johanna Beach, Australia",johanna-beach-australia,Australia,australia,-38.7637,143.3809
1gl0W8JwsK4X3IwMoCq8nj,"Evans Head, Australia",evans-head-australia,Australia,australia,-29.10322695,153.4328718
1eTEraPwM8aTZkIEdk4jHV,"Magnetic Island / Nelly Bay, Australia",magnetic-island-nelly-bay-australia,Australia,australia,-19.1662,146.8482
1E9u9mKuzTMdndcUMx7izl,"Gnaraloo Bay, Australia",gnaraloo-bay-australia,Australia,australia,-23.767,113.546
1dgGmQvCeALpymQjsGH5Ee,"St Georges Beach, Australia",st-georges-beach-australia,Australia,australia,-28.7451,114.618
1BaczC8ZEKiPE0PnD4pnll,"Mermaid Beach, Australia",mermaid-beach-australia,Australia,australia,-28.049,153.4399
1b9q3wZuZHIr2sJfXsWAQF,"Hervey Bay / Neptunes Aquarium, Australia",hervey-bay-neptunes-aquarium-australia,Australia,australia,-25.2903,152.9089
1ajySksaalsGyYheONbzON,"Tasmania / Bakers Beach, Australia",tasmania-bakers-beach-australia,Australia,australia,-41.1432,146.6
1AVNMYeicxYKw3TPD1ALaU,"Bells Beach, Brisbane, Australia",bells-beach-brisbane-australia,Australia,australia,-27.2569,153.0908
16zFWnVUgy41op9M4Oi76X,"Burleigh Heads 5th Ave, Australia",burleigh-heads-5th-ave-australia,Australia,australia,-28.078,153.4485
16cKYFmXCstnzfd1H0YfUn,"Ledge Point, Australia",ledge-point-australia,Australia,australia,-31.1107,115.3716
16blEUaNneRzYYpO3p0BYa,"St Georges Basin / John Williams Reserve, Australia",st-georges-basin-john-williams-reserve-australia,Australia,australia,-35.1145,150.6397
13BFBR5BWIoyGV4ro3t4yp,"Pambula Beach, Australia",pambula-beach-australia,Australia,australia,-36.9386,149.9082
12LsFb5zjtnrN1z3o1F4ez,"Fourmile Beach, Australia",fourmile-beach-australia,Australia,australia,-16.4928,145.4675
11rzZupypfRRZ8WXlDhOEf,"Nambucca Heads, Australia",nambucca-heads-australia,Australia,australia,-30.6403,153.0167
11PA47aHJSmQH6wg8L0PsQ,"Lake King / Eagle Point, Australia",lake-king-eagle-point-australia,Australia,australia,-37.8828,147.6905
11IZvbSTWlq5IEqsrep5bk,"Conway Beach, Australia",conway-beach-australia,Australia,australia,-20.4794,148.7399
0BJAYy1Ef2HoTHs5H9H6Y,"Swan River / Point Walter, Australia",swan-river-point-walter-australia,Australia,australia,-32.0105,115.786
4Pmd2w54AqfsmGMNaugwrq,"Evans Head, Australia",evans-head-australia-2,Australia,australia,-29.10320324,153.4330007
5yYx69IDPm281wm3K7UdTr,"La Pinta, Mexico",la-pinta-mexico,Mexico,mexico,31.2044,-113.0896
33f1Dbz5NBySXCZfWW0BPE,"Vung Tau, Vietnam",vung-tau-vietnam,Vietnam,vietnam,10.3382,107.0927
UvFDHdDpfpiyhisgRrQJ4,"Capo Suvero, Italy",capo-suvero-italy,Italy,italy,38.9492,16.1596
Uoz40RYxPyESYVAX2xLPT,"Barbasquillo, Ecuador",barbasquillo-ecuador,Ecuador,ecuador,-0.9443,-80.749
Un0c6zXOLw5UPxdw59DjG,"Hatteras / Chicamacomico House, North Carolina (USA)",hatteras-chicamacomico-house-north-carolina-usa,North Carolina (USA),north-carolina-usa,35.4067,-75.494
umPqlInqtTiavKGISvAF5,"Sotogrande, Spain",sotogrande-spain,Spain,spain,36.2876,-5.274
UMJoy29ufk3rcbfwRuAxr,"Farstadstranda, Norway",farstadstranda-norway,Norway,norway,62.9834,7.1539
0196q8sAvhca0Kj1CPZffS,"Wildcat Park, Texas (USA)",wildcat-park-texas-usa,Texas (USA),texas-usa,27.8702,-97.3193
01DzwVfIZny3thUDnvudyh,"Gialova, Greece",gialova-greece,Greece,greece,36.9456,21.7082
01FFqznKpEzZTmvNRsUtjR,"Serre Poncon / Embrun, France",serre-poncon-embrun-france,France,france,44.5459,6.4602
01IuTCAFhkqo0Un0LGp8Zb,"Maui / Kite Beach, Hawaii (USA)",maui-kite-beach-hawaii-usa,Hawaii (USA),hawaii-usa,20.8977,-156.4481
01Jvf9QcU2WNfBWLROrEkD,"Sal / Fontona, Cape Verde",sal-fontona-cape-verde,Cape Verde,cape-verde,16.7477,-22.9776
01kI2Wl1IPWTPTtu2OuxQE,"Marzocca, Italy",marzocca-italy,Italy,italy,43.6498,13.3508
01nxpk9njux849V1sAwlPM,"Tucson Beach, Mexico",tucson-beach-mexico,Mexico,mexico,31.3441,-113.6412
01pOdcDyqRC65Q632K6Ayc,"Mansa, Brazil",mansa-brazil,Brazil,brazil,-3.7025,-38.4758
01rJU6Nm8kkzznowoQY5qe,"Fort Desoto / East Beach, Florida (USA)",fort-desoto-east-beach-florida-usa,Florida (USA),florida-usa,27.6357,-82.6998
01SgMFzKhe4Vaaj4qRN8rM,"Naxos / Agios Prokopis, Greece",naxos-agios-prokopis-greece,Greece,greece,37.0511,25.3694
01wpe7Y0Uq9ZwsNAU9fd08,"Cocos Keeling Islands / Kite Beach, Australia",cocos-keeling-islands-kite-beach-australia,Australia,australia,-12.1924,96.8596
02f12n6vyMMbEGRv0hDcP,"Colili Point, Philippines",colili-point-philippines,Philippines,philippines,18.089,120.4727
057Y59ctwEgKBdrWzJVVw,"El Corniche, Egypt",el-corniche-egypt,Egypt,egypt,31.2611,29.9813
07bOvDNnXIEVbOMMBabQT,"Markermeer / Edam, Netherlands",markermeer-edam-netherlands,Netherlands,netherlands,52.5386,5.0546
0D2cDCjTWUXLgBq5glqZG,"Bitez, Turkey",bitez-turkey,Turkey,turkey,37.0303,27.4067
0DI3ykofDmdroWZRVCQjM,"Passe De Dumbea, New Caledonia",passe-de-dumbea-new-caledonia,New Caledonia,new-caledonia,-22.3643,166.2584
0dtt43zhhK1zx5R8VcjLo,"Balneario Arroio do Silva, Brazil",balneario-arroio-do-silva-brazil,Brazil,brazil,-28.9878,-49.4112
0EPIs7MH4DYCnRyo8tmk,"Magong / Cingluo Beach, Taiwan",magong-cingluo-beach-taiwan,Taiwan,taiwan,23.5751,119.5133
0GhcOyT1UkOBI15Mbp89F,"Lake Michigan / Ludington Shore Line, Michigan (USA)",lake-michigan-ludington-shore-line-michigan-usa,Michigan (USA),michigan-usa,43.9576,-86.4611
0JjBfUwW33Pn2ptFvmkAH,"Palplanche, Gabon",palplanche-gabon,Gabon,gabon,-0.6218,8.7151
0KEa3cSPR72IODA4SIzyG,"La Digue de Break, France",la-digue-de-break-france,France,france,51.0505,2.2994
0WR6rXdWZ26Bao6l1AVTA,"Helioland, Egypt",helioland-egypt,Egypt,egypt,25.9712,34.3632
0xkYkHJwS5zONeHvrV0tO,"Playa Negra, Costa Rica",playa-negra-costa-rica,Costa Rica,costa-rica,10.1956,-85.8313
0xMtlVgacCr5WcDVUa2nA,"Grandcamp, France",grandcamp-france,France,france,49.3899,-1.0444
103hSLuXyNSWfNayYWcudh,"Ile de Lameque / Point Campbell, Canada",ile-de-lameque-point-campbell-canada,Canada,canada,47.8731,-64.5681
105sK7UN2szXDJ2xmJKtrA,"Towra Point, Australia",towra-point-australia,Australia,australia,-34.0003,151.1634
10E0phJdv1PzCUWZ0jOUpi,"Terschelling / Groene Strand, Netherlands",terschelling-groene-strand-netherlands,Netherlands,netherlands,53.358,5.2018
10LtI1kMjQAHqDLGAyrPIY,"Mariscal, Brazil",mariscal-brazil,Brazil,brazil,-27.1831,-48.4999
10tn3Jbn6OMQ5zktqSncIO,"Kazantip Bay West, Ukraine",kazantip-bay-west-ukraine,Ukraine,ukraine,45.4377,35.8255
10ud1aRX3ynt1Dj5HEFIu9,"Helenesee, Germany",helenesee-germany,Germany,germany,52.2756,14.4979
10vufKDlTw1tuRDilCPmH5,"Platboombaai, South Africa",platboombaai-south-africa,South Africa,south-africa,-34.3359,18.4495
10xRkXhbcCSiUVLQeUvWdT,"Paros / Pounda, Greece",paros-pounda-greece,Greece,greece,37.03,25.0977
10Zj4hVKRh3cLa15lE1W8U,"Parque La Esperanza, Puerto Rico",parque-la-esperanza-puerto-rico,Puerto Rico,puerto-rico,18.4581,-66.137
110GKd1ERzoZHx0szGR9I3,"Amrum / Wittduen, Germany",amrum-wittduen-germany,Germany,germany,54.6272,8.4008
11dzYS1BldSEexkNxhcSI0,"Avalanche, South Africa",avalanche-south-africa,South Africa,south-africa,-33.9837,25.6706
11jhNHZ6yDOoQzJqHZb6OK,"Kent Island / Matapeake, Maryland (USA)",kent-island-matapeake-maryland-usa,Maryland (USA),maryland-usa,38.9575,-76.3539
11m55sFCrskw9ddlPPTAJR,"Sardinia / Capo Comino, Italy",sardinia-capo-comino-italy,Italy,italy,40.5489,9.7923
11ne4Ci0dmPWmIhAIfoNal,"Gouritzmond, South Africa",gouritzmond-south-africa,South Africa,south-africa,-34.3514,21.8841
11qCf9tO1wwnSF1aSkSV21,"Achensee / Street Launch, Austria",achensee-street-launch-austria,Austria,austria,47.4516,11.7136
11rKe4XIdhTQNevlQaeTva,"Jupiter Island / Hobe Sound, Florida (USA)",jupiter-island-hobe-sound-florida-usa,Florida (USA),florida-usa,27.0665,-80.1151
11ro2zmhnTxkjRvz96UoQJ,"Bel Ombre, Mauritius",bel-ombre-mauritius,Mauritius,mauritius,-20.5054,57.4022
12C7rvtOPDPGqzux3Dy69z,"Hammonasset State Park, Connecticut (USA)",hammonasset-state-park-connecticut-usa,Connecticut (USA),connecticut-usa,41.2494,-72.5454
12HK8QbyAnJybYUNmkpg3p,"Lancing Beach, England (UK)",lancing-beach-england-uk,England (UK),england-uk,50.8201,-0.3211
12JTYtQLVbHvLh34UvVvzu,"Affenruecken Point, Namibia",affenruecken-point-namibia,Namibia,namibia,-27.9325,15.6756
12lTpadeICdXDR1bnPYxcI,"Pontechianale, Italy",pontechianale-italy,Italy,italy,44.6195,7.0321
12mGohVL7q1PPoyBi03EVb,"Hoenoe / Brofaestet, Sweden",hoenoe-brofaestet-sweden,Sweden,sweden,57.6783,11.6677
12MIeB6IaeR1G2sPmwfSjN,"Fishermen's Hut, Aruba",fishermen-s-hut-aruba,Aruba,aruba,12.5855,-70.0457
12n3fsYRuEKksSUIltzYvj,"Ledaig, Scotland (UK)",ledaig-scotland-uk,Scotland (UK),scotland-uk,56.4773,-5.4024
12OxMoVY1IHqNavTaFk7UI,"Pornichet, France",pornichet-france,France,france,47.2659,-2.347
12QInRb0bXOGzBYNDHdAdF,"Corsica / Plage des Dunes, France",corsica-plage-des-dunes-france,France,france,42.5557,8.7718
12rFtNYDMc1kXEdI4DzxvY,"Seneca Lake / State Park, New York (USA)",seneca-lake-state-park-new-york-usa,New York (USA),new-york-usa,42.8727,-76.9457
12rYeuS2np5D7Dll4yByS3,"Banquito Punta de Fuego, Argentina",banquito-punta-de-fuego-argentina,Argentina,argentina,-32.8083,-60.6907
12rZ1llHXY2HjtnG8owEql,"Ijmuiden, Netherlands",ijmuiden-netherlands,Netherlands,netherlands,52.4458,4.5605
12W1MIZRQxPZRN2gU9gVcu,"Isle of Wight / Compton Bay, England (UK)",isle-of-wight-compton-bay-england-uk,England (UK),england-uk,50.6625,-1.4772
12WgnYrcsHCi9OQeJ2bDfq,"Dale, Wales (UK)",dale-wales-uk,Wales (UK),wales-uk,51.7087,-5.1685
12xbqW6bWDCyKMXWR1XGGo,"Efate / Soumabal Point, Vanuatu",efate-soumabal-point-vanuatu,Vanuatu,vanuatu,-17.8144,168.4993
131jRK4iqlR8ausYupbbQu,"Fehmarn / Gollendorf, Germany",fehmarn-gollendorf-germany,Germany,germany,54.4518,11.0688
135VrD3VTPv7u3nzLRHWID,"Acapulco Beach, Mexico",acapulco-beach-mexico,Mexico,mexico,16.7739,-99.7965
13BFIKwEiNdCfvc23yBkzZ,"Fregene, Italy",fregene-italy,Italy,italy,41.832,12.2031
13eURDE0Ynq2G5ThEyxXQP,"Tokerau Beach, New Zealand",tokerau-beach-new-zealand,New Zealand,new-zealand,-34.8888,173.3707
13EvYOrcMFd8l2t51pRW8a,"Peffer Sands, Scotland (UK)",peffer-sands-scotland-uk,Scotland (UK),scotland-uk,56.0298,-2.6035
13gVykxAkddVOshhsx8SQm,"Sjaelland / Lynaes, Denmark",sjaelland-lynaes-denmark,Denmark,denmark,55.9431,11.8625
13jnu2KD570TV5uc3rYoVg,"Schlei / Arnis, Germany",schlei-arnis-germany,Germany,germany,54.6274,9.926
13oLCgQnaLWGNcCcRCDffB,"Moorea / Afareaitu, French Polynesia",moorea-afareaitu-french-polynesia,French Polynesia,french-polynesia,-17.5588,-149.7788
13QvGCSBOpmqCeMUuFPR86,"Cervia, Italy",cervia-italy,Italy,italy,44.2658,12.3595
14aqg1qULNANO4SLQsZqnq,"Lake Clinton / State Park Marina, Kansas (USA)",lake-clinton-state-park-marina-kansas-usa,Kansas (USA),kansas-usa,38.9279,-95.3526
14atXcXrEO5eDFxwniGJCZ,"Pohnpei / Mwahnd, Micronesia",pohnpei-mwahnd-micronesia,Micronesia,micronesia,7.0184,158.2938
14AWNJUduiV6xIkQJ1bPZJ,"Tofinho, Mozambique",tofinho-mozambique,Mozambique,mozambique,-23.8653,35.5524
14fAZKCNAX2e3edj29iNBd,"Husebystranden, Norway",husebystranden-norway,Norway,norway,58.0703,6.7772
14hJ9tWz1mUnB0cNjwrBb0,"Equihen Plage, France",equihen-plage-france,France,france,50.6672,1.5703
14hUbybXuyhIrvuuXELxdY,"Maui / Kealia Beach, Hawaii (USA)",maui-kealia-beach-hawaii-usa,Hawaii (USA),hawaii-usa,20.7895,-156.4735
14iUn1wI6zXBbZsbbgPo8e,"Sanibel Island / Lighthouse Point, Florida (USA)",sanibel-island-lighthouse-point-florida-usa,Florida (USA),florida-usa,26.4528,-82.0137
14Nv5KFEThDBu3DRHkzlRD,"Socotra Island / Qashio, Yemen",socotra-island-qashio-yemen,Yemen,yemen,12.6079999999999,53.857
14nzjpk8S9u7QDcMRS3Tpv,"Stiltsville, Florida (USA)",stiltsville-florida-usa,Florida (USA),florida-usa,25.6401,-80.1637
14ovrEpBZ8XaHatCUJavx1,"Magong / Shihli, Taiwan",magong-shihli-taiwan,Taiwan,taiwan,23.5254,119.5674
14Qs2GgpDxv1nVVzDnGHSG,"Isla Ensenada / Morro Negrito, Panama",isla-ensenada-morro-negrito-panama,Panama,panama,8.0456,-81.7127
14R9ODQuqTvXzYhJjn60rS,"Port Phillip Bay / Apex Park, Australia",port-phillip-bay-apex-park-australia,Australia,australia,-37.8751,144.8145
14SAG8rjgeOrX6hwG3tjzk,"Le Portel, France",le-portel-france,France,france,50.7124,1.571
14sBG2pyV9ExuIGyN38USt,"Lough Neagh / Antrim, Ireland",lough-neagh-antrim-ireland,Ireland,ireland,54.7149,-6.24
14tevMaHtoMTyIAUdNqt8B,"Mille Lacs / Hunter's Point, Minnesota (USA)",mille-lacs-hunter-s-point-minnesota-usa,Minnesota (USA),minnesota-usa,46.2496,-93.5297
14vrvc1HpYHKzH2kHaGOqe,"Kho Pha Ngan / Kho Ma, Thailand",kho-pha-ngan-kho-ma-thailand,Thailand,thailand,9.7984,99.9803
14W09kjjdVwZvSmLteIQna,"Playa Buen Hombre, Dominican Republic",playa-buen-hombre-dominican-republic,Dominican Republic,dominican-republic,19.8696,-71.4036
14W1axBpoBbQ1xX9zPBJr3,"Kos / Kefalos, Greece",kos-kefalos-greece,Greece,greece,36.7464,26.9741
14xBKS7C4HnIyrlNiDPjjr,"Pismo Beach, California (USA)",pismo-beach-california-usa,California (USA),california-usa,35.1357,-120.6418
14XtIKgWUMA1hQGLSLd4Fy,"Wremen, Germany",wremen-germany,Germany,germany,53.6446,8.4934
155hshUA27PCVSklEYZf7A,"Lippe Sued, Germany",lippe-sued-germany,Germany,germany,54.3349,10.6492
156W2mVkgpMKMthe8O3a05,"Oosterschelde / Roompot Strand, Netherlands",oosterschelde-roompot-strand-netherlands,Netherlands,netherlands,51.5936,3.7332
157JtaCgZSErbJtbf3BqeR,"Leo Carillo, California (USA)",leo-carillo-california-usa,California (USA),california-usa,34.0458,-118.9317
159rzf8dN0kZimI9YYKGfG,"Jeffreys Bay, South Africa",jeffreys-bay-south-africa,South Africa,south-africa,-34.0524,24.925
15AG84B2u9ffiOUtDBmgeo,"Pigeon Lake, Canada",pigeon-lake-canada,Canada,canada,53.0252,-114.0571
15b9LMr1eGQYtY3rFYspEM,"Sjaelland / Niva Harbor, Sweden",sjaelland-niva-harbor-sweden,Sweden,sweden,55.938,12.5284
15B9P5jvA41VqmKASDJJfz,"New Providence / Jaws Beach, Bahamas",new-providence-jaws-beach-bahamas,Bahamas,bahamas,25.0184,-77.5457
15bc5bNPgkLMHVaXgTl5Rg,"Raul's, Mexico",raul-s-mexico,Mexico,mexico,32.3769,-117.0766
15gw102iviUJxgtop1C5Pz,"Xantener Suedsee, Germany",xantener-suedsee-germany,Germany,germany,51.6795,6.4491
15hFyDuXchLgB02gP7ZP6h,"Puemape, Peru",puemape-peru,Peru,peru,-7.519,-79.5405
15HkVESbgBY79Hztezyea1,"Spy House, New Jersey (USA)",spy-house-new-jersey-usa,New Jersey (USA),new-jersey-usa,40.4399,-74.0932
15iJWho5F7jylCG8nvP1zR,"Mui Ne Beach, Vietnam",mui-ne-beach-vietnam,Vietnam,vietnam,10.9434,108.198
15nbqO0yL3GpgAbRZ3yHzW,"Hood Canal / Belfair State Park, Washington (USA)",hood-canal-belfair-state-park-washington-usa,Washington (USA),washington-usa,47.4292,-122.876
15rHDABlZDRoD9igI138rj,"Trinidad / Mayaro Beach, Trinidad and Tobago",trinidad-mayaro-beach-trinidad-and-tobago,Trinidad and Tobago,trinidad-and-tobago,10.2414,-61.0011
15rukqi3bwMP3dnPy10avT,"Maputo Kite Beach, Mozambique",maputo-kite-beach-mozambique,Mozambique,mozambique,-25.9229105,32.64060055
15RX6ipEcCghlLjkKZWiBW,"Altafulla, Spain",altafulla-spain,Spain,spain,41.1335,1.3755
15tqRymxexa6wuQwEBX2vS,"Ritoque, Chile",ritoque-chile,Chile,chile,-32.8889,-71.5135
15uFY7D1BbHpHfKuVvKehH,"Tube Wave, South Africa",tube-wave-south-africa,South Africa,south-africa,-33.7245,18.4418
15YysEdWNnJtqq9RwM2yiY,"Pantai Balok, Malaysia",pantai-balok-malaysia,Malaysia,malaysia,3.9265,103.3742
163O1uqQM8xuGhH99nVI6x,"Banana Beach, South Africa",banana-beach-south-africa,South Africa,south-africa,-30.6599,30.5174
